id,year,sch_grade,sch_type,city,edu_dept,state,name,origin,status,establish,postal,address,phone,fax,homepage
124,2013,고등학교,특성화고(직업),경북,경북,구미시,경북생활과학고등학교,본교,기존(원)교,공립,730-873,경상북도 구미시 해평면 강동로 1654 (해평면_경북생활과학고등학교(해평중학교)),054-474-2593,054-474-2594,http://gbds.school.gyo6.net
125,2013,고등학교,자율고,대구,대구시,중구,경북여자고등학교,본교,기존(원)교,공립,700-802,대구광역시 중구 중앙대로 288 (남산동_경북여자고등학교),053-430-3081,053-426-9879,http://www.gbg.hs.kr/
126,2013,고등학교,특성화고(직업),대구,대구시,남구,경북여자상업고등학교,본교,기존(원)교,사립,705-817,대구광역시 남구 명덕로38길 36 (대명동_경북여자상업고등학교),053-652-4608,053-652-4607,http://gbgc.kr
127,2013,고등학교,특수목적고,대구,대구시,남구,경북예술고등학교,본교,기존(원)교,사립,705-817,대구광역시 남구 중앙대로47길 30 (대명동_경북예술고등학교),053-625-5604,053-622-4199,http://www.gahs.or.kr
128,2013,고등학교,특수목적고,경북,경북,구미시,경북외국어고등학교,본교,기존(원)교,공립,730-714,경상북도 구미시 금오산로 198-10 _ 경북외국어고등학교 (남통동_경북외국어고등학교),054-458-2011,054-458-2109,http://www.gyeongbuk-fl.hs.kr/
129,2013,고등학교,특성화고(직업),경북,경북,봉화군,경북인터넷고등학교,본교,기존(원)교,사립,755-805,경상북도 봉화군 봉화읍 내성천1길 18 (봉화읍_경북인터넷고등학교),054-673-2812,054-673-2814,http://www.kbinter.net
130,2013,고등학교,특성화고(직업),경북,경북,경산시,경북자동차고등학교,본교,기존(원)교,공립,712-852,경상북도 경산시 자인면 일연로 93 (자인면_경북자동차고등학교),053-859-3805,053-859-3890,http://www.jago.hs.kr
131,2013,고등학교,특수목적고,경북,경북,경산시,경북체육고등학교,본교,기존(원)교,공립,712-040,경북 경산시 경안로 43 _ 경북체육고등학교 (신교동_경북체육고등학교),053-719-7707,053-811-9583,http://kbche.or.kr/
132,2013,고등학교,특성화고(직업),경북,경북,안동시,경북하이텍고등학교,본교,기존(원)교,사립,760-904,경상북도 안동시 경동로 404 (태화동_고등학교),054-852-0505,054-842-5402,http://www.gb-hi.hs.kr
133,2013,고등학교,특성화고(직업),경북,경북,영주시,경북항공고등학교,본교,기존(원)교,사립,750-801,경상북도 영주시 풍기읍 금계로 90 (풍기읍),054-636-2701,054-636-2704,http://경북항공고.한국
134,2013,고등학교,자율고,경북,경북,경산시,경산고등학교,본교,기존(원)교,공립,712-120,경상북도 경산시 원효로 89 (계양동_경산고등학교),053-819-8905,053-811-5436,http://www.gyeongsan.hs.kr/
135,2013,고등학교,특수목적고,경북,경북,경산시,경산과학고등학교,본교,기존(원)교,공립,712-260,경상북도 경산시 화랑로 66 (갑제동_경산과학고등학교),053-717-7103,053-717-7110,http://www.gss.hs.kr
136,2013,고등학교,일반고,경북,경북,경산시,경산여자고등학교,본교,기존(원)교,사립,712-080,경상북도 경산시 경산로 91 경산여자고등학교,053-811-4069,053-811-4064,http://gyeongsan-g.hs.kr/
137,2013,고등학교,특성화고(직업),경북,경북,경산시,경산여자상업고등학교,본교,기존(원)교,사립,712-853,경상북도 경산시 자인면 원효로 851-16  경산여자상업고등학교 ,053-857-2351,053-857-1655,http://gnc.school.gyo6.net
138,2013,고등학교,일반고,경남,경남,창원시,경상고등학교,본교,기존(원)교,사립,641-833,경상남도 창원시 의창구 금강로379번길 46 _ 경상고등학교 (소계동_경상고등학교),055-255-5501,055-292-5444,www.gsh.hs.kr
139,2013,고등학교,일반고,대구,대구시,북구,경상고등학교,본교,기존(원)교,사립,702-827,대구광역시 북구 공항로15길 24 (복현동_경상고등학교),053-384-1803,053-384-1814,http://www.kyungsang.or.kr
140,2013,고등학교,특성화고(직업),대구,대구시,남구,경상공업고등학교,본교,기존(원)교,사립,705-825,대구광역시 남구 대경길 151 (대명동_경상공업고등학교),053-659-3002,053-657-8069,http://www.kyeongsang-th.hs.kr
141,2013,고등학교,일반고,경남,경남,진주시,경상대학교사범대학부설고등학교,본교,기존(원)교,국립,660-701,경상남도 진주시 가좌길 29번길 _ 63 (가좌동),055-772-4951,055-772-4964,http://bsg.gnu.ac.kr
142,2013,고등학교,일반고,대구,대구시,북구,경상여자고등학교,본교,기존(원)교,사립,702-862,대구광역시 북구 침산남로9길 164 (침산동_경상여자고등학교),053-351-4154,053-351-4152,http://gyeongsang-g.hs.kr
143,2013,고등학교,일반고,서울,서울시,마포구,경성고등학교,본교,기존(원)교,사립,121-866,서울특별시 마포구 성미산로 111 (연남동_경성중고등학교),02-3140-1244,02-334-7533,http://www.gyeongseong.hs.kr
144,2013,고등학교,특성화고(직업),부산,부산시,서구,경성전자고등학교,본교,기존(원)교,사립,602-824,부산 서구 꽃마을로 25 (서대신동3가_경성전자고등학교),051-253-2454,051-255-0472,http://kse.hs.kr
145,2013,고등학교,일반고,서울,서울시,종로구,경신고등학교,본교,기존(원)교,사립,110-530,서울특별시 종로구 혜화로 74 (혜화동_경신중고등학교),02-762-0393,02-762-0387,http://kyungshin.hs.kr
146,2013,고등학교,자율고,대구,대구시,수성구,경신고등학교,본교,기존(원)교,사립,706-819,대구광역시 수성구 달구벌대로504길 34 _ (범어4동 100),053-760-0000,053-760-0022,http://www.gyeongsin.hs.kr
147,2013,고등학교,일반고,경북,경북,안동시,경안고등학교,본교,기존(원)교,사립,760-250,경상북도 안동시 제비원로 182 (금곡동_경안고등학교),054-857-4702,054-841-0871,http://www.ka.hs.kr
148,2013,고등학교,일반고,경기,경기,안산시,경안고등학교,본교,기존(원)교,사립,425-805,경기도 안산시 단원구 당곡로 93 (고잔동_경안고등학교),070-8282-8905,031-483-1836,http://kyungan.hs.kr
149,2013,고등학교,일반고,경북,경북,안동시,경안여자고등학교,본교,기존(원)교,사립,760-300,경상북도 안동시 경동로 205-34 (송현동_경안여자고등학교),054-843-3965,054-843-3966,http://www.gagi.hs.kr
150,2013,고등학교,일반고,대구,대구시,달서구,경원고등학교,본교,기존(원)교,사립,704-923,대구광역시 달서구 새방로 77 (용산동_경원고등학교),053-560-8200,053-568-1102,http://www.kwh.hs.kr
151,2013,고등학교,일반고,부산,부산시,부산진구,경원고등학교,본교,기존(원)교,사립,614-822,부산광역시 부산진구 백양관문로 40 (당감동_경원고등학교),051-898-2215,051-898-2219,www.kyungwon.hs.kr
152,2013,고등학교,일반고,서울,서울시,구로구,경인고등학교,본교,기존(원)교,공립,152-826,서울특별시 구로구 경인로46길 31 (고척동_경인고등학교),02-2618-3043,02-2618-3093,http://www.kyeongin.hs.kr
153,2013,고등학교,특성화고(직업),인천,인천시,서구,경인여자고등학교,본교,기존(원)교,사립,404-824,인천광역시 서구 서달로 58-16 (석남동_경인여자고등학교),032-570-9000,032-570-9199,http://kyungin.hs.kr
154,2013,고등학교,일반고,부산,부산시,강서구,경일고등학교,본교,기존(원)교,사립,618-813,부산광역시 강서구 영강길 153-42 (명지동_경일정보여자고등학교),051-271-2371,051-271-2078,http://www.ki.hs.kr
155,2013,고등학교,일반고,경북,경북,안동시,경일고등학교,본교,기존(원)교,사립,760-140,경상북도 안동시 치이골길 46 (신안동_경일고등학교),054-858-3211,054-853-7483,http://www.gyeongil.hs.kr
156,2013,고등학교,자율고,서울,서울시,성동구,경일고등학교,본교,기존(원)교,공립,133-110,서울특별시 성동구 성수일로 27 _ 경일고등학교 (성수동1가_경일 중.고등학교),070-4099-7007,02-463-6287,www.seoulkyungil.hs.kr
157,2013,고등학교,특성화고(직업),경기,경기,안산시,경일관광경영고등학교,본교,기존(원)교,사립,425-829,경기도 안산시 단원구 석수로 131 (선부동_경일관광경영고등학교),031-363-1400,031-486-9119,kyongil.hs.kr
158,2013,고등학교,자율고,대구,대구시,남구,경일여자고등학교,본교,기존(원)교,사립,705-832,대구광역시 남구 효성로 37 (봉덕동_경일여자중고등학교),053-471-7782,053-471-7784,http://www.g-il.hs.kr
159,2013,고등학교,일반고,경북,경북,경주시,경주고등학교,본교,기존(원)교,사립,780-956,경상북도 경주시 원효로 231 (황오동_경주고등학교),054-775-9669,054-775-9677,http://www.kyongju.hs.kr
160,2013,고등학교,특성화고(직업),경북,경북,경주시,경주공업고등학교,본교,기존(원)교,공립,780-939,경상북도 경주시 금성로 209 (사정동_경주공업고등학교),054-778-7800,054-778-7890,http://www.kjth.hs.kr
161,2013,고등학교,특성화고(직업),경북,경북,경주시,경주디자인고등학교,본교,기존(원)교,공립,780-921,경상북도 경주시 현곡면 용담로 694 (현곡면_경주디자인고등학교),054-745-3713,054-745-3714,http://www.godesign.hs.kr
162,2013,고등학교,특성화고(직업),경북,경북,경주시,경주마케팅고등학교,본교,기존(원)교,공립,780-883,경상북도 경주시 산내면 문복로 1797-27 (산내면_산내상업고등학교),054-751-5053,054-751-7590,http://www.sannae.hs.kr
163,2013,고등학교,일반고,경북,경북,경주시,경주여자고등학교,본교,기존(원)교,공립,780-944,경상북도 경주시 금성로 437 (성건동_경주여자고등학교),054-743-3841,054-772-7058,http://gyeongju-g.hs.kr
164,2013,고등학교,특성화고(직업),경북,경북,경주시,경주여자정보고등학교,본교,기존(원)교,사립,780-460,경상북도 경주시 시동로 90 (시래동_경주여자정보고등학교),054-746-1301,054-746-1303,http://www.newschool.hs.kr
165,2013,고등학교,특성화고(직업),경북,경북,경주시,경주정보고등학교,본교,기존(원)교,사립,780-972,경상북도 경주시 충효7길 19 (충효동_경주정보고등학교),054-742-8965,054-771-3888,http://interneths.school.gyo6.net
166,2013,고등학교,특성화고(대안),경북,경북,경주시,경주화랑고등학교,본교,기존(원)교,사립,780-894,경상북도 경주시 양북면 장항재동길 41 (양북면_경주화랑고등학교),054-771-2363,054-771-2356,http://www.hwarang.hs.kr
167,2013,고등학교,특성화고(직업),경남,경남,진주시,경진고등학교,본교,기존(원)교,사립,660-901,경상남도 진주시 의병로71번길 3-21 _ 경진고등학교 (상봉동_경진고등학교),055-746-1521,055-746-1524,www.gyeongjin.hs.kr
168,2013,고등학교,일반고,강원,강원,강릉시,경포고등학교,본교,기존(원)교,공립,210-939,강원도 강릉시 강릉대로 547 _ 14 (포남동),033-820-1096,033-652-6109,http://kyongpo.hs.kr
169,2013,고등학교,일반고,경남,경남,진주시,경해여자고등학교,본교,기존(원)교,사립,660-991,경상남도 진주시 남강로 39 (평거동_경해여자고등학교),055-746-4184,055-747-1139,http://gyeonghae.hs.kr
170,2013,고등학교,일반고,부산,부산시,북구,경혜여자고등학교,본교,기존(원)교,사립,616-090,부산광역시 북구 시랑로21번길 138 (구포동_경혜여자고등학교),051-336-1042,051-335-3716,http://kyonghye.hs.kr/
171,2013,고등학교,일반고,경남,경남,산청군,경호고등학교,본교,기존(원)교,공립,666-832,경상남도 산청군 금서면 화계오봉로 17 (금서면_경호중고등학교),055-973-0022,055-973-8417,www.gyeongho.hs.kr
172,2013,고등학교,특성화고(직업),경기,경기,광주시,경화여자English Business고등학교,본교,기존(원)교,사립,464-901,경기도 광주시 수하길11번길 43 (송정동),031-799-0692,031-764-2457,http://www.kyunghwaeb.hs.kr
173,2013,고등학교,일반고,경기,경기,광주시,경화여자고등학교,본교,기존(원)교,사립,464-901,경기도 광주시 수하길11번길 43 (송정동_경화여자고등학교),031-799-0694,031-764-2457,http://kyunghwa.hs.kr
174,2013,고등학교,일반고,대구,대구시,달서구,경화여자고등학교,본교,기존(원)교,사립,704-918,대구 달서구 당산로30길 20 (성당동),053-622-3005,053-625-8650,http://www.kyonghwa.hs.kr
175,2013,고등학교,자율고,서울,서울시,동대문구,경희고등학교,본교,기존(원)교,사립,130-701,서울특별시 동대문구 경희대로 26 (이문동),02-966-3782,02-962-3643,http://kyunghee.cschool.net
176,2013,고등학교,일반고,서울,서울시,동대문구,경희여자고등학교,본교,기존(원)교,사립,130-701,서울특별시 동대문구 경희대로 26 (회기동_경희대학교),02-966-1248,02-967-2429,www.kyunghee.hs.kr
177,2013,고등학교,일반고,경기,경기,부천시,계남고등학교,본교,기존(원)교,공립,420-856,경기도 부천시 원미구 부흥로 261 (중동_계남고등학교),032-717-7205,032-322-9175,http://gyenam.hs.kr
178,2013,고등학교,일반고,충남,충남,계룡시,계룡고등학교,본교,기존(원)교,공립,321-912,충청남도 계룡시 두마면 서금암로 89 (두마면_계룡고등학교),042-840-5311,042-840-5320,http://www.grhs.co.kr
179,2013,고등학교,특성화고(직업),대전,대전시,동구,계룡공업고등학교,본교,기존(원)교,사립,300-812,대전광역시 동구 소랑길 64 (삼성동_계룡공업고등학교),042-627-5323,042-627-5328,http://krt.hs.kr
180,2013,고등학교,일반고,경북,경북,경주시,계림고등학교,본교,기존(원)교,공립,780-955,경상북도 경주시 용담로 122 (황성동_계림고등학교),054-742-3397,054-743-8650,http://www.gyerim.hs.kr
181,2013,고등학교,일반고,인천,인천시,계양구,계산고등학교,본교,기존(원)교,공립,407-804,인천광역시 계양구 주부토로 588 (계산동_계산고등학교),032-542-0688,032-552-1597,http://www.ksan.hs.kr
182,2013,고등학교,특성화고(직업),인천,인천시,계양구,계산공업고등학교,본교,기존(원)교,공립,407-813,인천광역시 계양구 도두리로 47 (계산동),032-552-2034,032-552-2035,www.kyesanth.hs.kr
